index,circ_depth,fidelity,huff1,huff2,huff3
0,0.00938292387268346,8626.0,0.5061758618387376,0.5129414906638773,0.5061758618387376
1,0.010764605439698701,8500.0,0.5042444434302406,0.5095842271005431,0.5042444434302406
